case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,txn_ids,n_txns,exposure_usd,connected_card_ids,actions_taken,report_filed,analyst_notes
CC-2401,C02810,C02810-K1,2016-08-20 21:07:16,2016-08-21 16:07:16,cleared,none,,3190969,1,0.00,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-2401: model scored a $10.05 transaction at 0.94. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-2402,C02639,C02639-K1,2016-08-20 21:51:45,2016-08-24 19:51:45,confirmed_fraud,card_not_present_fraud,3191716,3191716,1,97.05,,CREATE_CASE|BLOCK_CARD,No,Case CC-2402: cardholder C02639 reported unrecognized activity on card C02639-K1. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $97.05 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-2403,C12983,C12983-K1,2016-08-20 22:07:32,2016-08-23 17:07:32,cleared,none,,3191176,1,0.00,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,"Case CC-2403: model scored a $2,840.29 transaction at 0.87. Cardholder confirmed travel to the billing region in question. Alert cleared."
CC-2404,C07562,C07562-K2,2016-08-20 23:16:29,2016-08-25 22:16:29,confirmed_fraud,card_not_present_fraud,3189386,3189386,1,149.23,,CREATE_CASE|BLOCK_CARD,No,Case CC-2404: cardholder C07562 reported unrecognized activity on card C07562-K2. 1 transaction(s) between 2016-08-19 and 2016-08-19 totaling $149.23 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed.
CC-2405,C07919,C07919-K2,2016-08-20 23:38:45,2016-08-25 23:38:45,confirmed_fraud,account_takeover,3189677,3189677,1,48.97,,CREATE_CASE|BLOCK_CARD,No,Case CC-2405: cardholder C07919 reported unrecognized activity on card C07919-K2. 1 transaction(s) between 2016-08-19 and 2016-08-19 totaling $48.97 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-2406,C11309,C11309-K1,2016-08-20 23:45:40,2016-08-24 17:45:40,confirmed_fraud,card_not_present_fraud,3191215,3191215|3191296,2,399.94,,CREATE_CASE|BLOCK_CARD,No,Case CC-2406: cardholder C11309 reported unrecognized activity on card C11309-K1. 2 transaction(s) between 2016-08-20 and 2016-08-20 totaling $399.94 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a rv:11.0 on ie 11.0 for desktop. Card blocked and reissued. Customer reimbursed.
CC-2407,C08014,C08014-K1,2016-08-21 00:09:22,2016-08-26 16:09:22,confirmed_fraud,account_takeover,3190981,3190981,1,389.97,,CREATE_CASE|BLOCK_CARD,No,Case CC-2407: cardholder C08014 reported unrecognized activity on card C08014-K1. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $389.97 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-2408,C12744,C12744-K1,2016-08-21 00:37:12,2016-08-22 22:37:12,confirmed_fraud,card_not_present_fraud,3189378,3189378|3189460,2,151.99,,CREATE_CASE|BLOCK_CARD,No,Case CC-2408: cardholder C12744 reported unrecognized activity on card C12744-K1. 2 transaction(s) between 2016-08-19 and 2016-08-19 totaling $151.99 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-2409,C07212,C07212-K2,2016-08-21 00:56:37,2016-08-26 18:56:37,confirmed_fraud,account_takeover,3163036,3163036|3163053|3164653|3166011|3169205|3169750|3169753|3169765|3171006|3171057|3171058|3171924|3176820|3177337|3178788|3178792|3181592|3184578|3184595|3184612|3184650|3184660|3185989|3186261|3190501|3190506|3190508|3190510|3190511|3190512|3190513|3190514|3190518|3190519|3190520|3191530,36,5833.80,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-2409: cardholder C07212 reported unrecognized activity on card C07212-K2. 36 transaction(s) between 2016-08-10 and 2016-08-20 totaling $5,833.80 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-2410,C07394,C07394-K1,2016-08-21 01:03:02,2016-08-23 21:03:02,confirmed_fraud,card_not_present_new_device,3189139,3189139,1,40.09,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2410: cardholder C07394 reported unrecognized activity on card C07394-K1. 1 transaction(s) between 2016-08-19 and 2016-08-19 totaling $40.09 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on edge 15.0. Card blocked and reissued. Customer reimbursed."
CC-2411,C09855,C09855-K2,2016-08-21 01:14:05,2016-08-21 22:14:05,confirmed_fraud,out_of_region_use,3189300,3189300|3189342|3189375,3,419.09,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2411: cardholder C09855 reported unrecognized activity on card C09855-K2. 3 transaction(s) between 2016-08-19 and 2016-08-19 totaling $419.09 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-2412,C10715,C10715-K2,2016-08-21 01:46:48,2016-08-25 19:46:48,confirmed_fraud,card_not_present_fraud,3191700,3191700,1,50.01,,CREATE_CASE|BLOCK_CARD,No,Case CC-2412: cardholder C10715 reported unrecognized activity on card C10715-K2. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $50.01 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-2413,C00942,C00942-K2,2016-08-21 01:50:19,2016-08-21 23:50:19,confirmed_fraud,out_of_region_use,3178873,3178873|3184571|3189633|3189636|3189715,5,1840.01,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-2413: cardholder C00942 reported unrecognized activity on card C00942-K2. 5 transaction(s) between 2016-08-16 and 2016-08-19 totaling $1,840.01 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-2414,C04776,C04776-K1,2016-08-21 01:56:39,2016-08-25 01:56:39,confirmed_fraud,out_of_region_use,3190077,3190077,1,500.01,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2414: cardholder C04776 reported unrecognized activity on card C04776-K1. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $500.01 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-2415,C11509,C11509-K2,2016-08-21 02:20:51,2016-08-24 00:20:51,confirmed_fraud,card_not_present_new_device,3192635,3192635,1,16.25,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2415: cardholder C11509 reported unrecognized activity on card C11509-K2. 1 transaction(s) between 2016-08-21 and 2016-08-21 totaling $16.25 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-2416,C07981,C07981-K1,2016-08-21 02:27:16,2016-08-25 22:27:16,confirmed_fraud,card_not_present_fraud,3187664,3187664|3192078|3192250,3,323.24,,CREATE_CASE|BLOCK_CARD,No,Case CC-2416: cardholder C07981 reported unrecognized activity on card C07981-K1. 3 transaction(s) between 2016-08-19 and 2016-08-20 totaling $323.24 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SAMSUNG SM-J120H Build/LMY47V on chrome generic. Card blocked and reissued. Customer reimbursed.
CC-2417,C12897,C12897-K1,2016-08-21 02:53:27,2016-08-24 11:53:27,confirmed_fraud,card_not_present_new_device,3190539,3190539,1,49.92,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2417: cardholder C12897 reported unrecognized activity on card C12897-K1. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $49.92 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-2418,C06855,C06855-K1,2016-08-21 03:12:42,2016-08-24 17:12:42,confirmed_fraud,card_not_present_fraud,3191196,3191196,1,48.98,,CREATE_CASE|BLOCK_CARD,No,Case CC-2418: cardholder C06855 reported unrecognized activity on card C06855-K1. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $48.98 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-2419,C07925,C07925-K1,2016-08-21 03:56:38,2016-08-23 23:56:38,confirmed_fraud,card_not_present_new_device,3189744,3189744,1,50.03,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2419: cardholder C07925 reported unrecognized activity on card C07925-K1. 1 transaction(s) between 2016-08-19 and 2016-08-19 totaling $50.03 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-2420,C05061,C05061-K1,2016-08-21 03:58:45,2016-08-26 22:58:45,confirmed_fraud,card_not_present_new_device,3192372,3192372,1,100.09,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2420: cardholder C05061 reported unrecognized activity on card C05061-K1. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $100.09 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 55.0. Card blocked and reissued. Customer reimbursed."
CC-2421,C09876,C09876-K1,2016-08-21 04:13:57,2016-08-25 23:13:57,confirmed_fraud,card_not_present_new_device,3191983,3191983|3192408,2,199.91,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2421: cardholder C09876 reported unrecognized activity on card C09876-K1. 2 transaction(s) between 2016-08-20 and 2016-08-20 totaling $199.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed."
CC-2422,C09471,C09471-K2,2016-08-21 04:29:45,2016-08-26 23:29:45,confirmed_fraud,account_takeover,3192455,3192455,1,49.01,,CREATE_CASE|BLOCK_CARD,No,Case CC-2422: cardholder C09471 reported unrecognized activity on card C09471-K2. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $49.01 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-2423,C11031,C11031-K2,2016-08-21 05:25:36,2016-08-25 12:25:36,confirmed_fraud,out_of_region_use,3190563,3190563,1,678.27,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2423: cardholder C11031 reported unrecognized activity on card C11031-K2. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $678.27 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-2424,C03047,C03047-K2,2016-08-21 08:23:37,2016-08-26 10:23:37,confirmed_fraud,account_takeover,3189185,3189185|3189574|3189615|3189618|3189624|3189631|3189640|3189644|3189658|3189660|3189667|3189678|3189684|3189687|3189709|3189720|3190509,17,3058.94,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-2424: cardholder C03047 reported unrecognized activity on card C03047-K2. 17 transaction(s) between 2016-08-19 and 2016-08-20 totaling $3,058.94 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a MacOS on safari generic. Card blocked and reissued. Customer reimbursed."
CC-2425,C07969,C07969-K1,2016-08-21 09:52:12,2016-08-22 03:52:12,cleared,none,,3193189,1,0.00,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-2425: model scored a $199.97 transaction at 0.89. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-2426,C02945,C02945-K1,2016-08-21 10:38:27,2016-08-23 11:38:27,confirmed_fraud,card_not_present_new_device,3190532,3190532|3190535,2,199.93,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2426: cardholder C02945 reported unrecognized activity on card C02945-K1. 2 transaction(s) between 2016-08-20 and 2016-08-20 totaling $199.93 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed."
CC-2427,C04024,C04024-K2,2016-08-21 13:45:39,2016-08-24 19:45:39,confirmed_fraud,card_not_present_fraud,3191692,3191692,1,100.08,,CREATE_CASE|BLOCK_CARD,No,Case CC-2427: cardholder C04024 reported unrecognized activity on card C04024-K2. 1 transaction(s) between 2016-08-20 and 2016-08-20 totaling $100.08 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.
CC-2428,C13407,C13407-K1,2016-08-21 16:19:58,2016-08-25 17:19:58,confirmed_fraud,card_not_present_new_device,3186397,3186397|3186398|3186422|3191222,4,269.44,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2428: cardholder C13407 reported unrecognized activity on card C13407-K1. 4 transaction(s) between 2016-08-18 and 2016-08-20 totaling $269.44 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Redmi 4X Build/N2G47H on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed."
CC-2429,C03872,C03872-K1,2016-08-21 18:19:12,2016-08-24 01:19:12,confirmed_fraud,card_not_present_fraud,3192820,3192820,1,399.91,,CREATE_CASE|BLOCK_CARD,No,Case CC-2429: cardholder C03872 reported unrecognized activity on card C03872-K1. 1 transaction(s) between 2016-08-21 and 2016-08-21 totaling $399.91 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SAMSUNG SM-J327T1 Build/NRD90M on samsung browser 5.2. Card blocked and reissued. Customer reimbursed.
CC-2430,C09076,C09076-K1,2016-08-21 18:34:25,2016-08-23 13:34:25,confirmed_fraud,card_not_present_new_device,3193488,3193488,1,49.96,,CREATE_CASE|BLOCK_CARD,No,"Case CC-2430: cardholder C09076 reported unrecognized activity on card C09076-K1. 1 transaction(s) between 2016-08-21 and 2016-08-21 totaling $49.96 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome. Card blocked and reissued. Customer reimbursed."
CC-2431,C06190,C06190-K1,2016-08-21 19:05:56,2016-08-27 04:05:56,confirmed_fraud,card_not_present_fraud,3193207,3193207,1,100.02,,CREATE_CASE|BLOCK_CARD,No,Case CC-2431: cardholder C06190 reported unrecognized activity on card C06190-K1. 1 transaction(s) between 2016-08-21 and 2016-08-21 totaling $100.02 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.
CC-2432,C02354,C02354-K2,2016-08-21 19:44:38,2016-08-22 16:44:38,confirmed_fraud,account_takeover,3190758,3190758|3191102,2,359.41,,CREATE_CASE|BLOCK_CARD,No,Case CC-2432: cardholder C02354 reported unrecognized activity on card C02354-K2. 2 transaction(s) between 2016-08-20 and 2016-08-20 totaling $359.41 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
